title,authors,average_rating,num_pages,ratings_count,isbn13
Polar Shift (NUMA Files  #6),Clive Cussler/Paul Kemprecos,3.91,504,7121,9780141017723
Vixen 03 (Dirk Pitt  #5),Clive Cussler,3.84,384,10238,9780553589443
The Mediterranean Caper (Dirk Pitt  #2),Clive Cussler,3.78,391,15305,9780425197394
The Navigator (NUMA Files  #7),Clive Cussler/Paul Kemprecos,3.94,437,6152,9780399154195
Golden Buddha (Oregon Files  #1),Clive Cussler/Craig Dirgo,3.9,527,9171,9780141010311
Shock Wave (Dirk Pitt  #13),Clive Cussler,4.02,537,14019,9780743449670
Raise the Titanic! (Dirk Pitt  #4),Clive Cussler,3.98,545,21489,9780425194522
Atlantis Found (Dirk Pitt  #15),Clive Cussler,3.99,530,21436,9780425204030
Muerte Blanca,Clive Cussler/Paul Kemprecos,3.91,421,2,9780307343260
Iceberg (Dirk Pitt  #3),Clive Cussler,3.85,340,18244,9780425197387
Fire Ice (NUMA Files  #3),Clive Cussler/Paul Kemprecos,3.92,434,186,9780399148729
Lost City (NUMA Files  #5),Clive Cussler/Paul Kemprecos,3.9,515,227,9780425204191
The Sea Hunters II (The Sea Hunters  #2),Clive Cussler/Craig Dirgo,3.85,464,1311,9780425193723
The Sea Hunters (The Sea Hunters #1),Clive Cussler/Craig Dirgo,3.82,432,2004,9780743480697
La Ciudad Perdida (NUMA Files  #5),Clive Cussler/Paul Kemprecos,3.9,432,2,9780307376640
Clive Cussler and Dirk Pitt Revealed,Clive Cussler/Craig Dirgo,3.88,544,2066,9780671026226
Cliffs Notes on Billy Budd & Typee,Mary Ellen Snodgrass,3.5,80,3,9780764539503
Billy Budd  Sailor and Other Uncompleted Writings: The Writings of Herman Melville  Volume 13,Herman Melville/Hershel Parker/G. Thomas Tanselle/Harrison Hayford/Robert Sandberg/Alma MacDougall Reising,3.11,1016,0,9780810111141
Billy Budd  marin,Herman Melville,3.12,182,9,9782070709045
The Elections of 2004,Michael Nelson,4.0,213,7,9781568028347
Love Sick: A Smoldering Look at Love  Lust  and Marriage,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.76,176,71,9780810957909
Goth-Icky: A Macabre Menagerie of Morbid Monstrosities,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.65,176,147,9780810957893
Fluffy Humpy Poopy Puppy: A Ruff  Dog-Eared Look at Man's Best Friend,Michael J. Nelson/Pop Ink/Charles S. Anderson Design Company,4.0,176,56,9780810970571
Mike Nelson's Death Rat!,Michael J. Nelson,3.66,336,450,9780060934729
Joel on Software,Joel Spolsky,4.11,384,2981,9781590593899
Hackers & Painters: Big Ideas from the Computer Age,Paul Graham/Allen Noren/Matt Hutchinson,4.05,272,6572,9780596006624
I  Robot (Robot  #0.1),Isaac Asimov,4.19,224,238100,9780553803709
I  Robot: The Illustrated Screenplay,Harlan Ellison,4.03,288,26,9781596870413
The Robots of Dawn (Robot #3),Isaac Asimov,4.16,435,31186,9780553299496
I. Asimov,Isaac Asimov,4.2,578,1729,9780553569971
Asimov's New Guide to Science,Isaac Asimov,4.38,896,49,9780140172133
Pebble in the Sky (Galactic Empire #3),Isaac Asimov,3.88,308,14022,9780553293425
The Gods Themselves,Isaac Asimov,4.09,288,42770,9781857989342
The Stars  Like Dust (Galactic Empire  #1),Isaac Asimov,3.74,304,12547,9780553293432
The Currents of Space (Galactic Empire  #2),Isaac Asimov,3.83,192,37,9780449015414
Gold: The Final Science Fiction Collection,Isaac Asimov/Orson Scott Card,4.0,416,2476,9780060556525
Asimov's Guide to the Bible: The Old Testament,Isaac Asimov,4.07,677,237,9780380010325
100 Great Fantasy Short Short Stories,Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,3.91,395,204,9780380699179
Rock Star Superstar,Blake Nelson,3.61,229,310,9780142405741
Writings and Selected Narratives of the Exploration and Settlement of Virginia,John  Smith,3.39,1327,28,9781598530018
John  Paul  George & Ben,Lane Smith,4.21,40,3500,9780786848935
Evolution and the Theory of Games,John Maynard Smith,4.0,234,86,9780521288842
The Origins of Life: From the Birth of Life to the Origin of Language,John Maynard Smith/Eörs Szathmáry,4.13,192,43,9780192862099
American Genesis: Captain John Smith and the Founding of Virginia,Alden T. Vaughan,3.43,224,23,9780673393555
Twilight (Twilight  #1),Stephenie Meyer,3.59,501,4597666,9780316015844
Sense and Sensibility,Jane Austen,4.07,325,1278,9781593081256
Uncle Shelby's ABZ Book,Shel Silverstein,4.36,80,2550,9780671211486
Who Wants a Cheap Rhinoceros?,Shel Silverstein,3.96,64,1907,9780689851131
Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander/J.K. Rowling,3.99,128,259399,9780439321600
J.K. Rowling - A Biography,Sean Smith,3.73,248,937,9781843170174
Das Zauberer-Handbuch - Die Magische Welt der Joanne K. Rowling von A bis Z,Allan Zola Kronzek,4.04,304,39,9783442451531
Harry Potter und die Kammer des Schreckens (Harry Potter  #2),J.K. Rowling,4.42,351,26,9783551552099
Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling/Rufus Beck,4.56,13,313,9783895849619
Harry Potter ve Sırlar Odası (Harry Potter  #2),J.K. Rowling/Sevin Okyay,4.42,403,1000,9783570211021
Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling,4.56,448,30,9783551552105
There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,323,12092,9780385265560
Infants  Children  and Adolescents (MyDevelopmentLab Series),Laura E. Berk,3.64,784,19,9780205419289
Spring Music,Elvi Rhodes,4.05,464,37,9780552146555
Scarlet Feather,Maeve Binchy,3.96,549,22812,9780451203779
The Lilac Bus,Maeve Binchy,3.62,196,9649,9780099498643
Light a Penny Candle,Maeve Binchy,3.91,832,14656,9780099498575
Evening Class,Maeve Binchy,3.99,528,35964,9780752876825
Circle of Friends,Maeve Binchy/René Huigen/Frans Thomése,4.03,722,51839,9780099498599
Nos rêves de Castelbay,Maeve Binchy,3.8,434,1,9782268031675
Les Saveurs de la vie,Maeve Binchy,3.96,893,6,9782266129374
Kiss,Jill Mansell,3.68,512,1587,9780747268468
Solo,Jill Mansell,3.65,421,3362,9780747267454
Two's Company,Jill Mansell,3.61,448,1462,9780747267447
Open House,Jill Mansell,3.9,448,2440,9780747267430
The Dream Kingdom (The Morland Dynasty  #26),Cynthia Harrod-Eagles,4.34,640,195,9780751533439
Falling for You,Jill Mansell,3.8,448,4816,9780755304851
Millie's Fling,Jill Mansell,3.75,512,8052,9780747264866
Sheer Mischief,Jill Mansell,3.82,504,2555,9780747268475
Head Over Heels,Jill Mansell,3.72,448,3286,9780747257363
Mixed Doubles,Jill Mansell,3.71,416,2087,9780747257356
Méli-mélo,Jill Mansell,3.71,381,5,9782290327500
Seven Sunny Days,Chris Manby,3.35,352,588,9780373895205
Girl Meets Ape,Chris Manby,3.46,406,553,9780340828069
Girls' Night In,Jessica Adams/Chris Manby/Fiona Walker,3.26,586,140,9780006514855
Tales from Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,288,3097,9780140621594
Shakespeare's Sonnets,William Shakespeare/Katherine Duncan-Jones,4.25,488,70617,9781903436578
Love Poems and Sonnets,William Shakespeare,4.34,160,5808,9780385017336
Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,Charles Boyce/David Allen White,4.35,752,153,9780385313612
The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,4.25,164,349,9780140714531
Shakespeare's Secret,Elise Broach,3.88,256,7373,9780805073874
The Complete Sonnets and Poems,William Shakespeare/Colin Burrow,4.34,624,5487,9780192819338
The Arden Shakespeare Complete Works,William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,4.5,1347,122,9781903436615
Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright,Reed Martin/Austin Tichenor,4.13,256,281,9781401302207
The Cat Who Knew Shakespeare (Cat Who...  #7),Lilian Jackson Braun,3.92,208,6876,9780747250388
The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,3.68,224,5582,9780141305950
Richard III,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.93,369,1945,9780743482844
King Henry VI  Part 3,William Shakespeare/John D. Cox/Eric Rasmussen,3.76,460,3138,9781903436318
The Age Of Shakespeare,Frank Kermode,3.68,208,20,9780753819951
Ukraine,Sarah Johnstone,3.91,216,27,9781864503364
Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),Peter Doggett,4.0,96,4,9781844494248
Outside the Dog Museum (Answered Prayers  #4),Jonathan Carroll,3.97,267,1406,9780765311856
Glass Soup  (Vincent Ettrich  #2),Jonathan Carroll,3.88,320,1153,9780765311801
The Land of Laughs,Jonathan Carroll,3.9,253,4337,9780312873110
Sleeping in Flame (Answered Prayers  #2),Jonathan Carroll/Dave McKean,4.05,304,1543,9780765311863
Bones of the Moon (Answered Prayers  #1),Jonathan Carroll,3.89,224,2046,9780312873127
Kissing the Beehive (Crane's View  #1),Jonathan Carroll,3.7,256,808,9780575402911
Baby Proof,Emily Giffin,3.72,340,140762,9780312348649
Something Blue (Darcy & Rachel  #2),Emily Giffin,3.93,338,191577,9780312323868
P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),Paula Danziger/Ann M. Martin,3.78,234,2699,9780590213110
P.S. Your Cat Is Dead,James Kirkwood Jr.,3.75,218,1334,9780312321208
P.S. I Love You Three!,Lynda Milligan/Nancy J. Smith,4.14,79,7,9781880972472
The Christmas Shoes (Christmas Hope #1),Donna VanLiere,4.23,132,32701,9780312289515
Burning The Map,Laura Caldwell,3.54,288,1336,9780373250219
iMovie 4 & iDVD: The Missing Manual: The Missing Manual,David Pogue,3.25,496,4,9780596006938
The Icarus Agenda,Robert Ludlum,3.96,836,37,9780752858500
Life Is a Dream,Pedro Calderón de la Barca,3.98,96,346,9780486421247
Life Is a Dream and Other Spanish Classics (Eric Bentley's Dramatic Repertoire) - Volume II,Pedro Calderón de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley,3.81,298,61,73999140774
Life Is A Dream = La Vida Es Sueño,Pedro Calderón de la Barca/Stanley Appelbaum,3.98,208,56,9780486424736
Life Is a Dream,Pedro Calderón de la Barca/Gregary Racz,3.98,160,168,9780143104827
Stylepedia: A Guide to Graphic Design Mannerisms  Quirks  and Conceits,Steven Heller/Louise Fili,4.06,336,170,9780811833462
I Can Fly,Ruth Krauss/Mary Blair,4.24,24,1069,9780307001467
A Whole Lotta Love,Donna Hill/Francis Ray/Brenda Jackson/Monica Jackson,4.46,384,662,9780451210906
The Best of Pippi Longstocking (Pippi Longstocking  #1-3),Astrid Lindgren/Tony Ross,4.25,378,217,9780192753373
Astrid Lindgren: Storyteller to the World,Johanna Hurwitz/Michael Dooling,3.69,64,10,9780140326925
Astrid Lindgren,Eva-Maria Metcalf,3.78,157,7,9780805745252
The Moffats (The Moffats  #1),Eleanor Estes/Louis Slobodkin,4.0,212,9334,9780152025410
Arthur and the Lost Kingdoms,Alistair Moffat,3.7,282,59,9780753810743
God's Generals Why They Succeeded and Why Some Fail,Roberts Liardon,4.45,416,1481,9780883689448
The Alley (The Alley  #1),Eleanor Estes/Edward Ardizzone,3.76,288,320,9780152049188
Pinky Pye (The Pyes  #2),Eleanor Estes/Edward Ardizzone,3.86,192,1578,9780152025656
The Witch Family,Eleanor Estes/Edward Ardizzone,4.07,240,2550,9780152026103
The Hundred Dresses,Eleanor Estes/Louis Slobodkin,4.09,80,30311,9780152052607
Theater Shoes,Noel Streatfeild/Diane Goode,4.02,252,85,9780613013376
Gemma Alone (Gemma  #3),Noel Streatfeild,3.61,150,175,9780440428657
When the Siren Wailed,Noel Streatfeild/Judith Gwyn Brown,3.72,157,16,9780394931470
The Caine Mutiny Court-Martial,Herman Wouk,4.12,120,281,9780385514415
Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler's Eagle's Nest,Stephen E. Ambrose,4.43,432,82525,9780743464116
Midnight Riders: The Story of the Allman Brothers Band,Scott  Freeman,3.97,343,278,9780316294522
Babar's World Tour,Laurent de Brunhoff,3.82,48,69,9780810957800
The Easter Rabbit's Parade,Lois Lenski,3.0,40,29,9780375827488
The Little Fire Engine,Lois Lenski,3.56,56,209,9780375810701
Right Stuff  Wrong Sex: America's First Women in Space Program,Margaret A. Weitekamp,3.82,256,36,9780801883941
The Right Stuff (To Protect and Defend #3),Merline Lovelace,3.61,256,40,9780373273492
For Whom the Bell Tolls,Ernest Hemingway,3.97,503,365,9781117066035
Cliffs Notes on Hemingway's The Sun Also Rises,Gary K. Carey,3.5,80,14,9780822012375
Dune (Dune #1),Frank Herbert/Domingo Santos,4.22,702,565,9788497596824
God Emperor of Dune (Dune Chronicles #4),Frank Herbert,3.84,454,51343,9780575075061
Sandworms of Dune (Dune Chronicles #8),Brian Herbert/Kevin J. Anderson,3.64,494,8486,9780765312938
In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,4.29,339,16684,9780805073669
Harm's Way,Elizabeth Stewart,3.36,261,13,9781419950582
Harm's Way: Lust & Madness & Murder & Mayhem,Joel-Peter Witkin/Stanley B. Burns,4.54,132,58,9780944092286
I Like Winter (Seasons  #3),Lois Lenski/Heidi Kilgras,3.94,56,65,9780375810688
Strawberry Girl,Lois Lenski,3.87,208,11143,9780064405850
Betsy-Tacy and Tib (Betsy-Tacy  #2),Maud Hart Lovelace/Lois Lenski,4.17,128,83,9780060244163
After Collapse: The Regeneration of Complex Societies,Glenn M. Schwartz,4.0,336,0,9780816525096
Seize The Fire,Elda Minger,4.0,249,3,9780373161171
We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,Harold G. Moore/Joseph L. Galloway,4.31,480,21876,9780345475817
We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),Harold G. Moore/Joseph L. Galloway,4.31,535,166,9780060506988
We were Soldiers Once... and young,Harold G. Moore/Joseph L. Galloway,4.31,528,153,9780552150262
Eisenhower: Soldier and President,Stephen E. Ambrose,3.98,640,10718,9780671747589
Dwight D. Eisenhower (The American Presidents  #34),Tom Wicker/Arthur M. Schlesinger Jr.,3.84,176,248,9780805069075
Crusade in Europe,Dwight D. Eisenhower,4.08,559,1212,9780801856686
Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,Kenneth Osgood,3.85,506,18,9780700614455
So Far from God: The U.S. War With Mexico  1846-1848,John S.D. Eisenhower,3.93,464,271,9780806132792
Yanks: The Epic Story of the American Army in World War I,John S.D. Eisenhower/Joanne Thompson Eisenhower,3.72,368,110,9780743223850
Eisenhower  Volume #2: The President,Stephen E. Ambrose,4.2,749,95,9780671605650
The Autobiography of Martin Luther King  Jr.,Martin Luther King Jr./Clayborne Carson,4.35,400,14025,9780446676502
Bull Halsey,E.B. Potter,4.16,440,56,9781591146919
The Water Babies,Charles Kingsley/W. Heath Robinson,3.42,224,6148,9781853261480
Water  Water Everywhere: A Splash & Giggle Bath Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,3.71,10,79,9780786819119
Shoot the Piano Player,David Goodis,4.02,158,2768,9780679732549
CliffsNotes on Shakespeare's Twelfth Night,James Lamar Roberts/CliffsNotes/William Shakespeare,4.16,64,11,9780822000945
Twelfth Night: Or What You Will,William Shakespeare/Elizabeth Story Donno/Penny Gay,3.98,186,62,9780521535144
How to Spell Like a Champ,Barrie Trinkle/Paige Kimble/Carolyn  Andrews,4.17,192,46,9780761143697
Black Like Me,John Howard Griffin,4.13,208,53790,9780451208644
Men Are Like Waffles  Women Are Like Spaghetti,Bill Farrel/Pam Farrel,3.88,253,952,9780736904865
As You Like It,William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,3.83,2,28,9781932219043
As You Like It,William Shakespeare,3.83,263,62368,9780743484862
As You Like It,William Shakespeare/Juliet Dusinberre,3.83,449,410,9781904271222
As You Like It (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.83,256,265,9781411401044
War of the Rats,David L. Robbins,4.11,512,1800,9780553581355
Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,495,5402,9780060564421
Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,Joanna Weaver,4.18,256,14711,9781578562589
Thirst,Mary Oliver,4.36,88,3689,9780807068960
The Gilded Web (Web  #1),Mary Balogh,3.58,480,2621,9780440243069
Resurrection,Leo Tolstoy/Louise Maude/Aylmer Maude,4.13,562,11468,9780735102866
Red Road From Stalingrad: Recollections of a Soviet Infantryman,Mansur Abdulin/Artem Drabkin,4.1,195,82,9781844151455
The Fall of Berlin 1945,Antony Beevor,4.29,490,10230,9780142002803
Paris: After the Liberation 1944-1949,Antony Beevor/Artemis Cooper,3.83,464,542,9780142437926
Demon Angel (The Guardians  #1),Meljean Brook,3.53,432,2704,9780425213476
Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,Mariel Hemingway,3.89,288,175,9780060890391
Hemingway vs. Fitzgerald,Scott Donaldson,3.85,352,185,9781585671267
The Haj,Leon Uris,4.03,525,11372,9780553248647
Mila 18,Leon Uris,4.29,563,21662,9780553241600
A God in Ruins,Leon Uris,3.26,517,1208,9780061097935
Battle Cry,Leon Uris,4.15,694,8323,9780060751869
The Angry Hills,Leon Uris,3.67,245,1163,9780553277876
Exodus,Leon Uris,4.34,608,85927,9780553258479
Oh  Play That Thing,Roddy Doyle,3.29,384,1545,9780143036050
The Van (The Barrytown Trilogy  #3),Roddy Doyle,3.94,320,5718,9780140260021
Fish & Chips (The Barrytown Trilogie  #3),Roddy Doyle/Renate Orth-Guttmann,3.94,314,2,9783596153022
The Giggler Treatment,Roddy Doyle/Brian Ajhar,4.17,112,1425,9780439993852
A Star Called Henry,Roddy Doyle,3.84,342,6885,9780099284482
The Van,Roddy Doyle,3.94,312,30,9780436200526
Rover rettet Weihnachten.,Roddy Doyle/Brian Ajhar,4.12,160,1,9783570127216
The Snapper,Roddy Doyle,3.93,217,26,9783596153039
Yeats Is Dead,Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,3.4,298,34,9780099422341
The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,James Craig Holte,0.0,176,0,9780313309335
A Dracula Handbook,Elizabeth Russell Miller,4.07,200,10,9781413480948
Real Estate Loopholes: Secrets of Successful Real Estate Investing,Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,4.15,240,721,9780446691352
Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,Christopher Cokinos,4.22,384,308,9780446677493
Goodbye Forever (Sweet Dreams  #72),Barbara Conklin,3.76,135,56,9780553243567
Winter Dreams (Sweet Dreams  #141),Barbara Conklin,3.85,176,104,9780553270624
First  Last and Always (Sweet Dreams  #96),Barbara Conklin,3.76,160,65,9780553251791
P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,2.83,192,23,9780373033669
PS I Love You Baby Collection,Lynda Milligan/Nancy J. Smith,4.43,79,7,9780962247729
Tales from Margaritaville,Jimmy Buffett,3.9,230,2450,9780156026987
A Pirate Looks at Fifty,Jimmy Buffett/Leona Nevler,3.83,420,3036,9780449005866
The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Thomas Ryan,2.83,176,6,9780806520155
